district,taluka,village,village_key,n_rows,n_surveys
SURENDRANAGAR,CHOTILA,ZINZUDA,ZINZUDA,21,208
SURENDRANAGAR,CHUDA,ACHARDA,ACHARDA,7,310
SURENDRANAGAR,CHUDA,BALALA,BALALA,57,383
SURENDRANAGAR,CHUDA,BHANEJADA,BHANEJADA,24,255
SURENDRANAGAR,CHUDA,BHENSJAL,BHENSJAL,8,318
SURENDRANAGAR,CHUDA,BHRUGUPUR,BHRUGUPUR,128,956
SURENDRANAGAR,CHUDA,CHACHANA,CHACHANA,35,625
SURENDRANAGAR,CHUDA,CHACHKA,CHACHKA,104,415
SURENDRANAGAR,CHUDA,CHAMARDI,CHAMARDI,23,230
SURENDRANAGAR,CHUDA,CHHALALA,CHHALALA,54,927
SURENDRANAGAR,CHUDA,CHHATRIYALA,CHHATRIYALA,49,506
SURENDRANAGAR,CHUDA,CHOKDI,CHOKDI,79,880
SURENDRANAGAR,CHUDA,CHUDA,CHUDA,80,2063
SURENDRANAGAR,CHUDA,DAROD,DAROD,10,300
SURENDRANAGAR,CHUDA,GOKHARWALA,GOKHARWALA,70,469
SURENDRANAGAR,CHUDA,JEPUR,JEPUR,28,186
SURENDRANAGAR,CHUDA,JUNI MORWAD,JUNIMORWAD,28,182
SURENDRANAGAR,CHUDA,KANTHARIYA,KANTHARIYA,17,1212
SURENDRANAGAR,CHUDA,KARMAD,KARMAD,47,507
SURENDRANAGAR,CHUDA,KAROL,KAROL,68,897
SURENDRANAGAR,CHUDA,KHANDIYA,KHANDIYA,17,255
SURENDRANAGAR,CHUDA,KORDA,KORDA,31,1830
SURENDRANAGAR,CHUDA,KUDLA,KUDLA,7,485
SURENDRANAGAR,CHUDA,LALIYAD,LALIYAD,32,2204
SURENDRANAGAR,CHUDA,MINAPUR,MINAPUR,9,351
SURENDRANAGAR,CHUDA,MOJIDAD,MOJIDAD,28,953
SURENDRANAGAR,CHUDA,NAGNESH,NAGNESH,37,1156
SURENDRANAGAR,CHUDA,NAVI MORWAD,NAVIMORWAD,44,261
SURENDRANAGAR,CHUDA,RAMDEVGADH,RAMDEVGADH,4,107
SURENDRANAGAR,CHUDA,RANGPUR,RANGPUR,94,1246
SURENDRANAGAR,CHUDA,SAMDHIYALA,SAMDHIYALA,34,371
SURENDRANAGAR,CHUDA,SEJAKPAR,SEJAKPAR,14,168
SURENDRANAGAR,CHUDA,SONTHA,SONTHA,59,2256
SURENDRANAGAR,CHUDA,VANALA,VANALA,57,253
SURENDRANAGAR,CHUDA,VANIYAVADAR,VANIYAVADAR,7,252
SURENDRANAGAR,CHUDA,VEJALKA,VEJALKA,42,369
SURENDRANAGAR,CHUDA,VELAVADAR,VELAVADAR,65,225
SURENDRANAGAR,CHUDA,ZINZAVADAR,ZINZAVADAR,13,81
SURENDRANAGAR,CHUDA,ZOBALA,ZOBALA,92,894
SURENDRANAGAR,DASADA,ADARIYANA,ADARIYANA,160,939
SURENDRANAGAR,DASADA,AHMEDGADH,AHMEDGADH,5,130
SURENDRANAGAR,DASADA,AKHIYANA,AKHIYANA,177,1122
SURENDRANAGAR,DASADA,ALAMPURA,ALAMPURA,26,256
SURENDRANAGAR,DASADA,AMBALA,AMBALA,17,393
SURENDRANAGAR,DASADA,AMNAGAR,AMNAGAR,13,189
SURENDRANAGAR,DASADA,BAJANA,BAJANA,87,1099
SURENDRANAGAR,DASADA,BAMANVA,BAMANVA,48,408
SURENDRANAGAR,DASADA,BHADENA,BHADENA,48,381
SURENDRANAGAR,DASADA,BHALGAM,BHALGAM,14,235
SURENDRANAGAR,DASADA,BUBVANA,BUBVANA,58,349
SURENDRANAGAR,DASADA,CHHABALI,CHHABALI,61,337
SURENDRANAGAR,DASADA,CHHATROT,CHHATROT,14,259
SURENDRANAGAR,DASADA,CHIKASAR,CHIKASAR,55,337
SURENDRANAGAR,DASADA,DASADA,DASADA,84,1044
SURENDRANAGAR,DASADA,DEGAM,DEGAM,18,900
SURENDRANAGAR,DASADA,DHAMA,DHAMA,70,886
SURENDRANAGAR,DASADA,ECHHVADA,ECHHVADA,69,317
SURENDRANAGAR,DASADA,ERWADA,ERWADA,38,429
SURENDRANAGAR,DASADA,FATEPUR,FATEPUR,49,554
SURENDRANAGAR,DASADA,GAVANA,GAVANA,107,350
SURENDRANAGAR,DASADA,GEDIYA,GEDIYA,20,299
SURENDRANAGAR,DASADA,GHASPUR,GHASPUR,25,203
SURENDRANAGAR,DASADA,GORIYAVAD,GORIYAVAD,22,678
SURENDRANAGAR,DASADA,GOSANA,GOSANA,32,178
SURENDRANAGAR,DASADA,HARIPURA,HARIPURA,8,159
SURENDRANAGAR,DASADA,HATHIPURA,HATHIPURA,4,82
SURENDRANAGAR,DASADA,HEBATPUR,HEBATPUR,35,735
SURENDRANAGAR,DASADA,JAGDISHAN,JAGDISHAN,21,136
SURENDRANAGAR,DASADA,JAINABAD,JAINABAD,91,528
SURENDRANAGAR,DASADA,JARVALA,JARVALA,24,761
SURENDRANAGAR,DASADA,JIVANGADH,JIVANGADH,5,287
SURENDRANAGAR,DASADA,JORAVARPURA,JORAVARPURA,1,153
SURENDRANAGAR,DASADA,KACHOLIYA,KACHOLIYA,70,458
SURENDRANAGAR,DASADA,KAMAALPUR,KAMAALPUR,18,836
SURENDRANAGAR,DASADA,KAMALPUR,KAMALPUR,33,395
SURENDRANAGAR,DASADA,KATHADA,KATHADA,54,442
SURENDRANAGAR,DASADA,KHARAGHODA,KHARAGHODA,52,305
SURENDRANAGAR,DASADA,KHERVA,KHERVA,57,1182
SURENDRANAGAR,DASADA,KOCHADA,KOCHADA,67,340
SURENDRANAGAR,DASADA,LIMBAD,LIMBAD,60,308
SURENDRANAGAR,DASADA,MALANPUR,MALANPUR,27,802
SURENDRANAGAR,DASADA,MALVAN,MALVAN,113,652
SURENDRANAGAR,DASADA,MANAVADA,MANAVADA,31,228
SURENDRANAGAR,DASADA,MERA,MERA,47,464
SURENDRANAGAR,DASADA,METASAR,METASAR,29,189
SURENDRANAGAR,DASADA,MITHAGODHA,MITHAGODHA,44,412
SURENDRANAGAR,DASADA,MOTA UBHADA,MOTAUBHADA,13,344
SURENDRANAGAR,DASADA,MOTI MAJETHI,MOTIMAJETHI,18,836
SURENDRANAGAR,DASADA,MULADA,MULADA,57,252
SURENDRANAGAR,DASADA,NAGADKA,NAGADKA,20,307
SURENDRANAGAR,DASADA,NAGVADA,NAGVADA,43,808
SURENDRANAGAR,DASADA,NANA GORAIYA,NANAGORAIYA,45,346
SURENDRANAGAR,DASADA,NANI MAJETHI,NANIMAJETHI,51,272
SURENDRANAGAR,DASADA,NAVA SAVLAS,NAVASAVLAS,84,575
SURENDRANAGAR,DASADA,NAVAPURA,NAVAPURA,18,188
SURENDRANAGAR,DASADA,NAVIYANI,NAVIYANI,90,423
SURENDRANAGAR,DASADA,NAVRANGPURA,NAVRANGPURA,49,341
SURENDRANAGAR,DASADA,ODU,ODU,31,912
SURENDRANAGAR,DASADA,PANVA,PANVA,95,477
SURENDRANAGAR,DASADA,PIDIVADA,PIDIVADA,43,424
SURENDRANAGAR,DASADA,PIPALI,PIPALI,26,1084
SURENDRANAGAR,DASADA,PORDA,PORDA,22,402
SURENDRANAGAR,DASADA,RAJPAR,RAJPAR,100,395
SURENDRANAGAR,DASADA,RAMGARI,RAMGARI,2,293
SURENDRANAGAR,DASADA,RASULABAD,RASULABAD,5,106
SURENDRANAGAR,DASADA,ROZVA,ROZVA,39,665
SURENDRANAGAR,DASADA,RUSTAMGADH,RUSTAMGADH,14,123
SURENDRANAGAR,DASADA,SADLA,SADLA,32,452
SURENDRANAGAR,DASADA,SALI,SALI,5,274
SURENDRANAGAR,DASADA,SAVDA,SAVDA,77,629
SURENDRANAGAR,DASADA,SEDLA,SEDLA,26,777
SURENDRANAGAR,DASADA,SIDHSAR,SIDHSAR,23,295
SURENDRANAGAR,DASADA,SURAJPURA,SURAJPURA,1,119
SURENDRANAGAR,DASADA,SUREL,SUREL,27,768
SURENDRANAGAR,DASADA,SUSHIYA,SUSHIYA,40,661
SURENDRANAGAR,DASADA,UPARIYALA,UPARIYALA,29,500
SURENDRANAGAR,DASADA,VACHHARAJPURA,VACHHARAJPURA,9,81
SURENDRANAGAR,DASADA,VADGAM,VADGAM,138,747
SURENDRANAGAR,DASADA,VAGHADA,VAGHADA,84,408
SURENDRANAGAR,DASADA,VALEVADA,VALEVADA,48,438
SURENDRANAGAR,DASADA,VANOD,VANOD,194,1088
SURENDRANAGAR,DASADA,VISAVADI,VISAVADI,25,492
SURENDRANAGAR,DASADA,VISNAGAR,VISNAGAR,6,186
SURENDRANAGAR,DASADA,ZADIYANA,ZADIYANA,4,573
SURENDRANAGAR,DASADA,ZEZRA,ZEZRA,13,238
SURENDRANAGAR,DASADA,ZEZRI,ZEZRI,62,469
SURENDRANAGAR,DASADA,ZIZUWADA,ZIZUWADA,45,792
SURENDRANAGAR,DHRANGADHRA,BAISABGADH,BAISABGADH,2,303
SURENDRANAGAR,DHRANGADHRA,BAVALI,BAVALI,77,4234
SURENDRANAGAR,DHRANGADHRA,BHARAD,BHARAD,56,624
SURENDRANAGAR,DHRANGADHRA,BHARADA,BHARADA,18,1154
SURENDRANAGAR,DHRANGADHRA,BHECHADA,BHECHADA,70,881
SURENDRANAGAR,DHRANGADHRA,CHULI,CHULI,64,730
SURENDRANAGAR,DHRANGADHRA,DEVCHARADI,DEVCHARADI,33,1107
SURENDRANAGAR,DHRANGADHRA,DHOLI,DHOLI,25,3075
SURENDRANAGAR,DHRANGADHRA,DHRUMATH,DHRUMATH,53,721
SURENDRANAGAR,DHRANGADHRA,DUDAPUR,DUDAPUR,57,517
SURENDRANAGAR,DHRANGADHRA,DUMANA,DUMANA,33,798
SURENDRANAGAR,DHRANGADHRA,GAJANVAV,GAJANVAV,11,1021
SURENDRANAGAR,DHRANGADHRA,GALA,GALA,15,559
SURENDRANAGAR,DHRANGADHRA,GANJELA,GANJELA,16,562
SURENDRANAGAR,DHRANGADHRA,GOPALGADH,GOPALGADH,2,211
SURENDRANAGAR,DHRANGADHRA,GUJARVADI,GUJARVADI,56,1664
SURENDRANAGAR,DHRANGADHRA,HAMPAR,HAMPAR,22,422
SURENDRANAGAR,DHRANGADHRA,HARIPAR,HARIPAR,68,2484
SURENDRANAGAR,DHRANGADHRA,HIRAPUR,HIRAPUR,11,1090
SURENDRANAGAR,DHRANGADHRA,ISADRA,ISADRA,17,181
SURENDRANAGAR,DHRANGADHRA,JASAPAR,JASAPAR,110,547
SURENDRANAGAR,DHRANGADHRA,JASMATPUR,JASMATPUR,16,2127
SURENDRANAGAR,DHRANGADHRA,JEGADVA,JEGADVA,30,3964
SURENDRANAGAR,DHRANGADHRA,JESADA,JESADA,13,504
SURENDRANAGAR,DHRANGADHRA,JIVA,JIVA,4,691
SURENDRANAGAR,DHRANGADHRA,JUNA GHANSHYAMGADH,JUNAGHANSHYAMGADH,3,482
SURENDRANAGAR,DHRANGADHRA,KANKAVATI,KANKAVATI,9,1570
SURENDRANAGAR,DHRANGADHRA,KHAMBHDA,KHAMBHDA,62,660
SURENDRANAGAR,DHRANGADHRA,KONDH,KONDH,44,3025
SURENDRANAGAR,DHRANGADHRA,KOPARANI,KOPARANI,5,296
SURENDRANAGAR,DHRANGADHRA,KUDA,KUDA,16,2743
SURENDRANAGAR,DHRANGADHRA,MALVAN,MALVAN,19,1191
SURENDRANAGAR,DHRANGADHRA,MANPUR,MANPUR,48,334
SURENDRANAGAR,DHRANGADHRA,METHAN,METHAN,39,1256
SURENDRANAGAR,DHRANGADHRA,MOTA ANKEVALIYA,MOTAANKEVALIYA,71,1337
SURENDRANAGAR,DHRANGADHRA,NARALI,NARALI,23,586
SURENDRANAGAR,DHRANGADHRA,NARICHANA,NARICHANA,11,841
SURENDRANAGAR,DHRANGADHRA,NAVALGADH,NAVALGADH,54,674
SURENDRANAGAR,DHRANGADHRA,NIMAKNAGAR,NIMAKNAGAR,5,81
SURENDRANAGAR,DHRANGADHRA,PIPALA,PIPALA,2,312
SURENDRANAGAR,DHRANGADHRA,PRATAPPUR,PRATAPPUR,31,1271
SURENDRANAGAR,DHRANGADHRA,PRATHUGADH,PRATHUGADH,29,555
SURENDRANAGAR,DHRANGADHRA,RAJCHARADI,RAJCHARADI,16,788
SURENDRANAGAR,DHRANGADHRA,RAJGADH,RAJGADH,28,459
SURENDRANAGAR,DHRANGADHRA,RAJPAR,RAJPAR,9,563
SURENDRANAGAR,DHRANGADHRA,RAJSITAPUR,RAJSITAPUR,132,1222
SURENDRANAGAR,DHRANGADHRA,RAMGADH,RAMGADH,27,601
SURENDRANAGAR,DHRANGADHRA,RAMPARA,RAMPARA,9,331
SURENDRANAGAR,DHRANGADHRA,RATANPAR,RATANPAR,5,290
SURENDRANAGAR,DHRANGADHRA,RAVALIYAVADAR,RAVALIYAVADAR,8,810
SURENDRANAGAR,DHRANGADHRA,RAYGADH,RAYGADH,3,398
SURENDRANAGAR,DHRANGADHRA,SAJJANPUR,SAJJANPUR,8,322
SURENDRANAGAR,DHRANGADHRA,SARVAL,SARVAL,33,2809
SURENDRANAGAR,DHRANGADHRA,SATAPAR,SATAPAR,5,189
SURENDRANAGAR,DHRANGADHRA,SOKHADA,SOKHADA,36,397
SURENDRANAGAR,DHRANGADHRA,SOLADI,SOLADI,82,2154
SURENDRANAGAR,DHRANGADHRA,SULTANPUR,SULTANPUR,2,356
SURENDRANAGAR,DHRANGADHRA,THALA,THALA,10,815
SURENDRANAGAR,DHRANGADHRA,VAGHGADH,VAGHGADH,9,1566
SURENDRANAGAR,DHRANGADHRA,VASADVA,VASADVA,14,2329
SURENDRANAGAR,DHRANGADHRA,VAVDI,VAVDI,7,618
SURENDRANAGAR,DHRANGADHRA,VIRENDRAGADH,VIRENDRAGADH,14,482
SURENDRANAGAR,DHRANGADHRA,VRAJPAR,VRAJPAR,59,433
SURENDRANAGAR,HALVAD,AJITGADH,AJITGADH,83,1049
SURENDRANAGAR,HALVAD,BHALGAMDA,BHALGAMDA,32,258
SURENDRANAGAR,HALVAD,BUTVADA,BUTVADA,4,190
SURENDRANAGAR,HALVAD,CHADADHRA,CHADADHRA,3,1871
SURENDRANAGAR,HALVAD,CHANDRAGADH,CHANDRAGADH,6,266
SURENDRANAGAR,HALVAD,CHARADVA,CHARADVA,59,1896
SURENDRANAGAR,HALVAD,CHITRODI,CHITRODI,24,280
SURENDRANAGAR,HALVAD,CHUMPANI,CHUMPANI,4,561
SURENDRANAGAR,HALVAD,DEVIPUR,DEVIPUR,17,487
SURENDRANAGAR,HALVAD,DHANALA,DHANALA,55,831
SURENDRANAGAR,HALVAD,DHAVANA,DHAVANA,56,1557
SURENDRANAGAR,HALVAD,DHULKOT,DHULKOT,43,370
SURENDRANAGAR,HALVAD,DIGHADIYA,DIGHADIYA,48,204
SURENDRANAGAR,HALVAD,DUNGARPUR,DUNGARPUR,3,372
SURENDRANAGAR,HALVAD,ENJAR,ENJAR,29,732
SURENDRANAGAR,HALVAD,GHANAD,GHANAD,6,206
SURENDRANAGAR,HALVAD,GNANSHYAMPUR,GNANSHYAMPUR,57,1454
SURENDRANAGAR,HALVAD,GOLASAN,GOLASAN,46,300
SURENDRANAGAR,HALVAD,INGORALA,INGORALA,24,446
SURENDRANAGAR,HALVAD,ISANPUR,ISANPUR,40,521
SURENDRANAGAR,HALVAD,JOGAD,JOGAD,29,448
SURENDRANAGAR,HALVAD,JUNA AMRAPAR,JUNAAMRAPAR,35,263
SURENDRANAGAR,HALVAD,JUNA DEVALIYA,JUNADEVALIYA,36,1129
SURENDRANAGAR,HALVAD,KADIYANA,KADIYANA,58,694
SURENDRANAGAR,HALVAD,KAVADIYA,KAVADIYA,32,539
SURENDRANAGAR,HALVAD,KEDARIYA,KEDARIYA,35,426
SURENDRANAGAR,HALVAD,KHETARDI,KHETARDI,36,202
SURENDRANAGAR,HALVAD,KHOD,KHOD,5,278
SURENDRANAGAR,HALVAD,KIDI,KIDI,9,718
SURENDRANAGAR,HALVAD,KOYBA,KOYBA,32,561
SURENDRANAGAR,HALVAD,MALANIYAD,MALANIYAD,13,938
SURENDRANAGAR,HALVAD,MANEKWADA,MANEKWADA,2,904
SURENDRANAGAR,HALVAD,MANGADH,MANGADH,10,876
SURENDRANAGAR,HALVAD,MANGALPUR,MANGALPUR,20,290
SURENDRANAGAR,HALVAD,MANSAR,MANSAR,4,242
SURENDRANAGAR,HALVAD,MATHAK,MATHAK,6,1243
SURENDRANAGAR,HALVAD,MAYAPUR,MAYAPUR,37,252
SURENDRANAGAR,HALVAD,MAYURNAGAR,MAYURNAGAR,48,1039
SURENDRANAGAR,HALVAD,MERUPAR,MERUPAR,40,465
SURENDRANAGAR,HALVAD,MIYANI,MIYANI,52,401
SURENDRANAGAR,HALVAD,NAVA AMRAPAR,NAVAAMRAPAR,13,801
SURENDRANAGAR,HALVAD,NAVA DEVALIYA,NAVADEVALIYA,30,1771
SURENDRANAGAR,HALVAD,NAVA GANSHYAMGADH,NAVAGANSHYAMGADH,71,1019
SURENDRANAGAR,HALVAD,NAVA GHATILA,NAVAGHATILA,12,383
SURENDRANAGAR,HALVAD,PALASAN,PALASAN,9,22
SURENDRANAGAR,HALVAD,PANDATIRATH,PANDATIRATH,13,188
SURENDRANAGAR,HALVAD,PRATAPAGADH,PRATAPAGADH,6,134
SURENDRANAGAR,HALVAD,RANCHHODGADH,RANCHHODGADH,21,391
SURENDRANAGAR,HALVAD,RANEKPAR,RANEKPAR,37,2027
SURENDRANAGAR,HALVAD,RANJITGADH,RANJITGADH,14,348
SURENDRANAGAR,HALVAD,RANMALPUR,RANMALPUR,15,934
SURENDRANAGAR,HALVAD,RATABHE,RATABHE,39,583
SURENDRANAGAR,HALVAD,RAYDHRA,RAYDHRA,16,190
SURENDRANAGAR,HALVAD,RAYSANGPAR,RAYSANGPAR,34,693
SURENDRANAGAR,HALVAD,SAMLI,SAMLI,22,267
SURENDRANAGAR,HALVAD,SAPKADA,SAPKADA,17,763
SURENDRANAGAR,HALVAD,SARAMBHADA,SARAMBHADA,22,195
SURENDRANAGAR,HALVAD,SHIROI,SHIROI,36,232
SURENDRANAGAR,HALVAD,SHIVPUR,SHIVPUR,2,178
SURENDRANAGAR,HALVAD,SUKHPAR,SUKHPAR,39,922
SURENDRANAGAR,HALVAD,SUNDARGADH,SUNDARGADH,94,565
SURENDRANAGAR,HALVAD,SUNDARIBHAVANI,SUNDARIBHAVANI,15,274
SURENDRANAGAR,HALVAD,SURVADAR,SURVADAR,23,616
SURENDRANAGAR,HALVAD,SUSVAV,SUSVAV,25,970
SURENDRANAGAR,HALVAD,TIKAR,TIKAR,110,3080
SURENDRANAGAR,HALVAD,VANKIYA,VANKIYA,31,147
SURENDRANAGAR,HALVAD,VEGADVAV,VEGADVAV,60,580
SURENDRANAGAR,LAKHTAR,ADALSAR,ADALSAR,37,356
SURENDRANAGAR,LAKHTAR,ANIYALI,ANIYALI,17,454
SURENDRANAGAR,LAKHTAR,BABJIPURA,BABJIPURA,6,161
SURENDRANAGAR,LAKHTAR,BAJRANGPURA,BAJRANGPURA,21,546
SURENDRANAGAR,LAKHTAR,BHADWANA,BHADWANA,31,686
SURENDRANAGAR,LAKHTAR,BHALALA,BHALALA,5,411
SURENDRANAGAR,LAKHTAR,BHASKARPARA,BHASKARPARA,30,228
SURENDRANAGAR,LAKHTAR,BHATHARIYA,BHATHARIYA,27,256
SURENDRANAGAR,LAKHTAR,CHHARAD,CHHARAD,53,786
SURENDRANAGAR,LAKHTAR,DERVALA,DERVALA,35,979
SURENDRANAGAR,LAKHTAR,DEVALIYA,DEVALIYA,63,438
SURENDRANAGAR,LAKHTAR,DHANKI,DHANKI,13,312
SURENDRANAGAR,LAKHTAR,GANGAD,GANGAD,37,979
SURENDRANAGAR,LAKHTAR,GHANAD,GHANAD,12,681
SURENDRANAGAR,LAKHTAR,GOBAR,GOBAR,2,242
SURENDRANAGAR,LAKHTAR,INGRODI,INGRODI,8,352
SURENDRANAGAR,LAKHTAR,JYOTIPURA,JYOTIPURA,19,124
SURENDRANAGAR,LAKHTAR,KADU,KADU,33,368
SURENDRANAGAR,LAKHTAR,KALAM,KALAM,16,508
SURENDRANAGAR,LAKHTAR,KALYANPARA,KALYANPARA,30,234
SURENDRANAGAR,LAKHTAR,KARELA,KARELA,55,406
SURENDRANAGAR,LAKHTAR,KESARIA,KESARIA,37,318
SURENDRANAGAR,LAKHTAR,LAKHTAR,LAKHTAR,205,2374
SURENDRANAGAR,LAKHTAR,LARKHADIYA,LARKHADIYA,8,129
SURENDRANAGAR,LAKHTAR,LILAPUR,LILAPUR,67,1143
SURENDRANAGAR,LAKHTAR,MALIKA,MALIKA,6,579
SURENDRANAGAR,LAKHTAR,MODHWANA,MODHWANA,82,399
SURENDRANAGAR,LAKHTAR,NANA ANKEWALIYA,NANAANKEWALIYA,48,963
SURENDRANAGAR,LAKHTAR,OLAK,OLAK,126,885
SURENDRANAGAR,LAKHTAR,PEDHDA,PEDHDA,26,461
SURENDRANAGAR,LAKHTAR,SADAD,SADAD,87,554
SURENDRANAGAR,LAKHTAR,SAKAR,SAKAR,15,448
SURENDRANAGAR,LAKHTAR,SAVLANA,SAVLANA,19,813
SURENDRANAGAR,LAKHTAR,TALSANA,TALSANA,27,2057
SURENDRANAGAR,LAKHTAR,TALVANI,TALVANI,39,293
SURENDRANAGAR,LAKHTAR,TANMANIYA,TANMANIYA,13,376
SURENDRANAGAR,LAKHTAR,TAVI,TAVI,47,688
SURENDRANAGAR,LAKHTAR,VADEKHAN,VADEKHAN,56,260
SURENDRANAGAR,LAKHTAR,VADLA,VADLA,39,588
SURENDRANAGAR,LAKHTAR,VANA,VANA,70,1152
SURENDRANAGAR,LAKHTAR,VARSANI,VARSANI,50,390
SURENDRANAGAR,LAKHTAR,VITTHALGADH,VITTHALGADH,48,812
SURENDRANAGAR,LAKHTAR,VITTHALPARA,VITTHALPARA,47,283
SURENDRANAGAR,LAKHTAR,ZAMAR,ZAMAR,33,293
SURENDRANAGAR,LIMBDI,ANANDPARA,ANANDPARA,21,460
SURENDRANAGAR,LIMBDI,ANKEWALIYA,ANKEWALIYA,33,500
SURENDRANAGAR,LIMBDI,BALOL,BALOL,14,1615
SURENDRANAGAR,LIMBDI,BHAGAWANPARA,BHAGAWANPARA,35,167
SURENDRANAGAR,LIMBDI,BHALGAMDA,BHALGAMDA,71,1255
SURENDRANAGAR,LIMBDI,BHATHAN,BHATHAN,13,1184
SURENDRANAGAR,LIMBDI,BHOIKA,BHOIKA,31,1274
SURENDRANAGAR,LIMBDI,BHOJPARA,BHOJPARA,25,371
SURENDRANAGAR,LIMBDI,BODIYA,BODIYA,33,504
SURENDRANAGAR,LIMBDI,BORANA,BORANA,6,271
SURENDRANAGAR,LIMBDI,BORNA,BORNA,15,818
SURENDRANAGAR,LIMBDI,CHOKI,CHOKI,17,357
SURENDRANAGAR,LIMBDI,CHORANIYA,CHORANIYA,31,382
SURENDRANAGAR,LIMBDI,DEVPARA,DEVPARA,13,917
SURENDRANAGAR,LIMBDI,DHALWANA,DHALWANA,46,452
SURENDRANAGAR,LIMBDI,DHIRAJGADH,DHIRAJGADH,2,74
SURENDRANAGAR,LIMBDI,DHOLI,DHOLI,9,483
SURENDRANAGAR,LIMBDI,DIGVIJAYGADH,DIGVIJAYGADH,6,151
SURENDRANAGAR,LIMBDI,DOLATPAR,DOLATPAR,17,394
SURENDRANAGAR,LIMBDI,FULWADI,FULWADI,33,275
SURENDRANAGAR,LIMBDI,GADTHAL,GADTHAL,44,1913
SURENDRANAGAR,LIMBDI,GEDI,GEDI,48,557
SURENDRANAGAR,LIMBDI,GHAGHOSAR,GHAGHOSAR,9,87
SURENDRANAGAR,LIMBDI,GHAGHRETIYA,GHAGHRETIYA,20,221
SURENDRANAGAR,LIMBDI,GHANSHYAMPAR,GHANSHYAMPAR,36,267
SURENDRANAGAR,LIMBDI,HADALA,HADALA,42,1836
SURENDRANAGAR,LIMBDI,JAKHAN,JAKHAN,32,392
SURENDRANAGAR,LIMBDI,JALAMPAR,JALAMPAR,1,818
SURENDRANAGAR,LIMBDI,JALIYALA,JALIYALA,32,173
SURENDRANAGAR,LIMBDI,JAMBU,JAMBU,3,1960
SURENDRANAGAR,LIMBDI,JANSALI,JANSALI,25,615
SURENDRANAGAR,LIMBDI,JASAPAR,JASAPAR,12,202
SURENDRANAGAR,LIMBDI,JASMATPAR,JASMATPAR,3,196
SURENDRANAGAR,LIMBDI,KAMALPAR,KAMALPAR,8,673
SURENDRANAGAR,LIMBDI,KATARIYA,KATARIYA,55,421
SURENDRANAGAR,LIMBDI,KHAMBHLAV,KHAMBHLAV,41,863
SURENDRANAGAR,LIMBDI,LAXMISAR,LAXMISAR,7,3235
SURENDRANAGAR,LIMBDI,LIYAD,LIYAD,31,315
SURENDRANAGAR,LIMBDI,MOTA TIMBLA,MOTATIMBLA,30,523
SURENDRANAGAR,LIMBDI,MOTI KATHECHI,MOTIKATHECHI,31,553
SURENDRANAGAR,LIMBDI,MULBAVLA,MULBAVLA,59,459
SURENDRANAGAR,LIMBDI,NANA TIMBLA,NANATIMBLA,37,348
SURENDRANAGAR,LIMBDI,NANI KATHECHI,NANIKATHECHI,36,800
SURENDRANAGAR,LIMBDI,NATWARGADH,NATWARGADH,18,483
SURENDRANAGAR,LIMBDI,PANDRI,PANDRI,14,174
SURENDRANAGAR,LIMBDI,PANSHINA,PANSHINA,57,1843
SURENDRANAGAR,LIMBDI,PARALI,PARALI,44,513
SURENDRANAGAR,LIMBDI,PARNALA,PARNALA,20,1001
SURENDRANAGAR,LIMBDI,RALOL,RALOL,21,1963
SURENDRANAGAR,LIMBDI,RAMRAJPAR,RAMRAJPAR,29,519
SURENDRANAGAR,LIMBDI,RANAGADH,RANAGADH,60,1389
SURENDRANAGAR,LIMBDI,RASKA,RASKA,17,836
SURENDRANAGAR,LIMBDI,ROJASAR,ROJASAR,40,460
SURENDRANAGAR,LIMBDI,SAMLA,SAMLA,18,750
SURENDRANAGAR,LIMBDI,SAUKA,SAUKA,20,793
SURENDRANAGAR,LIMBDI,SHIYANI,SHIYANI,137,2258
SURENDRANAGAR,LIMBDI,TOKRALA,TOKRALA,52,587
SURENDRANAGAR,LIMBDI,UGHAL,UGHAL,7,160
SURENDRANAGAR,LIMBDI,UMEDPUR,UMEDPUR,22,335
SURENDRANAGAR,LIMBDI,UNTADI,UNTADI,29,717
SURENDRANAGAR,LIMBDI,VAKHATPAR,VAKHATPAR,7,97
SURENDRANAGAR,LIMBDI,ZAMDI,ZAMDI,11,186
SURENDRANAGAR,MULI,AMBARDI,AMBARDI,3,91
SURENDRANAGAR,MULI,ASUNDARLI,ASUNDARLI,6,256
SURENDRANAGAR,MULI,BHAVANIGADH,BHAVANIGADH,3,205
SURENDRANAGAR,MULI,BHET,BHET,2,285
SURENDRANAGAR,MULI,CHANDRELIYA,CHANDRELIYA,19,88
SURENDRANAGAR,MULI,CHANPAR,CHANPAR,3,536
SURENDRANAGAR,MULI,DADHOLIYA,DADHOLIYA,6,453
SURENDRANAGAR,MULI,DANAWADA,DANAWADA,11,1046
SURENDRANAGAR,MULI,DEVPARA,DEVPARA,4,100
SURENDRANAGAR,MULI,DHARMENDRAGADH,DHARMENDRAGADH,39,943
SURENDRANAGAR,MULI,DHOLIYA,DHOLIYA,4,197
SURENDRANAGAR,MULI,DIGSAR,DIGSAR,9,769
SURENDRANAGAR,MULI,DUDHALI,DUDHALI,12,609
SURENDRANAGAR,MULI,GADHAD,GADHAD,10,591
SURENDRANAGAR,MULI,GADHADA,GADHADA,19,439
SURENDRANAGAR,MULI,GAUTAMGADH,GAUTAMGADH,8,858
